,RIC,Date_Time,Price,Volume,Market_VWAP,Qualifiers,Ex_Cntrb_ID,TradeCategory,GMT_Offset,Type
1012,1606.HK,2016-07-11 07:37:47.220064+00:00,1.86,32000,1.9627,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1013,1606.HK,2016-07-11 07:41:35.051914+00:00,1.87,2000,1.9622,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1014,1606.HK,2016-07-11 07:41:39.840275+00:00,1.87,4000,1.9622,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1015,1606.HK,2016-07-11 07:44:08.467800+00:00,1.87,2000,1.9621,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1016,1606.HK,2016-07-11 07:48:54.253287+00:00,1.89,2000,1.9617,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1017,1606.HK,2016-07-11 07:49:39.737045+00:00,1.88,50000,1.9614,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1018,1606.HK,2016-07-11 07:49:42.441201+00:00,1.88,42000,1.9614,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1019,1606.HK,2016-07-11 07:51:22.780241+00:00,1.89,4000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1020,1606.HK,2016-07-11 07:56:40.060503+00:00,1.88,50000,1.9602,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1021,1606.HK,2016-07-11 07:56:44.828803+00:00,1.88,38000,1.9602,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1022,1606.HK,2016-07-11 07:56:50.092994+00:00,1.88,10000,1.96,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1023,1606.HK,2016-07-11 07:56:56.229369+00:00,1.88,50000,1.9592,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1024,1606.HK,2016-07-11 07:58:49.429066+00:00,1.86,10000,1.9562,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1025,1606.HK,2016-07-11 07:58:49.429066+00:00,1.86,252000,1.956,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1026,1606.HK,2016-07-11 07:59:14.144674+00:00,1.86,50000,1.9554,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1027,1606.HK,2016-07-11 07:59:16.184797+00:00,1.86,20000,1.9554,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1028,1606.HK,2016-07-11 07:59:17.468873+00:00,1.86,260000,1.9551,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1029,1606.HK,2016-07-11 07:59:36.856740+00:00,1.86,202000,1.9549,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1030,1606.HK,2016-07-11 07:59:39.477214+00:00,1.86,20000,1.9545,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1031,1606.HK,2016-07-11 07:59:40.317322+00:00,1.86,44000,1.9544,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1032,1606.HK,2016-07-11 07:59:41.821366+00:00,1.86,350000,1.9542,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1033,1606.HK,2016-07-11 07:59:43.073162+00:00,1.86,340000,1.9538,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1034,1606.HK,2016-07-11 01:02:01.649456+00:00,1.91,2000,,P[ACT_FLAG1],,P[ACT_FLAG1],8,Trade
1035,1606.HK,2016-07-11 01:20:00.253869+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1036,1606.HK,2016-07-11 01:20:00.253938+00:00,2,100000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1037,1606.HK,2016-07-11 01:20:00.254006+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1038,1606.HK,2016-07-11 01:20:00.256950+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1039,1606.HK,2016-07-11 01:20:00.257020+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1040,1606.HK,2016-07-11 01:20:00.257088+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1041,1606.HK,2016-07-11 01:20:00.257155+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1042,1606.HK,2016-07-11 01:20:00.257223+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1043,1606.HK,2016-07-11 01:20:00.261719+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1044,1606.HK,2016-07-11 01:20:00.262422+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1045,1606.HK,2016-07-11 01:20:00.263171+00:00,2,2000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1046,1606.HK,2016-07-11 01:20:00.263239+00:00,2,20000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1047,1606.HK,2016-07-11 01:20:00.263312+00:00,2,200000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1048,1606.HK,2016-07-11 01:20:00.263468+00:00,2,50000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1049,1606.HK,2016-07-11 01:20:00.266815+00:00,2,20000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1050,1606.HK,2016-07-11 01:20:00.266886+00:00,2,50000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1051,1606.HK,2016-07-11 01:20:00.266956+00:00,2,20000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1052,1606.HK,2016-07-11 01:20:00.267025+00:00,2,20000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1053,1606.HK,2016-07-11 01:20:00.267404+00:00,2,1000000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1054,1606.HK,2016-07-11 01:20:00.267752+00:00,2,110000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1055,1606.HK,2016-07-11 01:20:00.267872+00:00,2,1200000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1056,1606.HK,2016-07-11 01:20:00.267932+00:00,2,400000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1057,1606.HK,2016-07-11 01:20:00.267992+00:00,2,1000000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1058,1606.HK,2016-07-11 01:20:00.274423+00:00,2,1000000,2,U[ACT_FLAG1],,U[ACT_FLAG1],8,Trade
1059,1606.HK,2016-07-11 02:46:25.467105+00:00,1.92,22000,1.9939,Y[ACT_FLAG1],,Y[ACT_FLAG1],8,Trade
1060,1606.HK,2016-07-11 05:04:54.818424+00:00,1.89,6000,1.9809,Y[ACT_FLAG1],,Y[ACT_FLAG1],8,Trade
1061,1606.HK,2016-07-11 06:26:20.467468+00:00,1.86,22000,1.9752,Y[ACT_FLAG1],,Y[ACT_FLAG1],8,Trade
1062,1606.HK,2016-07-11 01:30:00.394601+00:00,2,1200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1063,1606.HK,2016-07-11 01:30:00.574427+00:00,2,1200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1064,1606.HK,2016-07-11 01:30:01.090520+00:00,2,5000000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1065,1606.HK,2016-07-11 01:30:01.158879+00:00,2,1200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1066,1606.HK,2016-07-11 01:30:01.230535+00:00,2,1200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1067,1606.HK,2016-07-11 01:30:02.218545+00:00,2,1200000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1068,1606.HK,2016-07-11 01:30:02.234538+00:00,2,20000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1069,1606.HK,2016-07-11 01:30:10.358027+00:00,2,20000,2,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1070,1606.HK,2016-07-11 01:30:12.986197+00:00,1.99,500000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1071,1606.HK,2016-07-11 01:30:16.874439+00:00,2,2000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1072,1606.HK,2016-07-11 01:30:21.158662+00:00,2,10000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1073,1606.HK,2016-07-11 01:30:26.255103+00:00,2,10000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1074,1606.HK,2016-07-11 01:30:30.706382+00:00,2,10000,1.9999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1075,1606.HK,2016-07-11 01:30:31.254229+00:00,1.99,500000,1.9998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1076,1606.HK,2016-07-11 01:30:33.278534+00:00,1.99,10000,1.9998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1077,1606.HK,2016-07-11 01:30:36.342570+00:00,1.99,2000,1.9998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1078,1606.HK,2016-07-11 01:30:43.086895+00:00,1.99,4000,1.9998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1079,1606.HK,2016-07-11 01:30:47.954196+00:00,1.99,4000,1.9998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1080,1606.HK,2016-07-11 01:30:51.986447+00:00,2,20000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1081,1606.HK,2016-07-11 01:31:11.490566+00:00,2,30000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1082,1606.HK,2016-07-11 01:31:20.438082+00:00,1.99,2000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1083,1606.HK,2016-07-11 01:31:28.786622+00:00,1.99,2000,1.9997,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1084,1606.HK,2016-07-11 01:31:31.242720+00:00,1.99,4000,1.9996,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1085,1606.HK,2016-07-11 01:32:13.994601+00:00,1.99,802000,1.9994,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1086,1606.HK,2016-07-11 01:32:38.663071+00:00,1.99,4000,1.9991,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1087,1606.HK,2016-07-11 01:32:45.107007+00:00,1.99,848000,1.9991,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1088,1606.HK,2016-07-11 01:32:50.502803+00:00,1.99,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1089,1606.HK,2016-07-11 01:32:54.366574+00:00,1.99,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1090,1606.HK,2016-07-11 01:33:31.678715+00:00,1.99,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1091,1606.HK,2016-07-11 01:33:48.530711+00:00,1.99,6000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1092,1606.HK,2016-07-11 01:33:53.058958+00:00,1.99,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1093,1606.HK,2016-07-11 01:33:57.634237+00:00,1.99,422000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1094,1606.HK,2016-07-11 01:34:56.350655+00:00,1.98,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1095,1606.HK,2016-07-11 01:35:03.859098+00:00,1.98,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1096,1606.HK,2016-07-11 01:35:38.287087+00:00,1.98,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1097,1606.HK,2016-07-11 01:37:48.386672+00:00,1.98,2000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1098,1606.HK,2016-07-11 01:39:55.443025+00:00,1.98,20000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1099,1606.HK,2016-07-11 01:40:05.650606+00:00,1.98,4000,1.999,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1100,1606.HK,2016-07-11 01:41:52.331423+00:00,1.98,4000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1101,1606.HK,2016-07-11 01:42:42.399422+00:00,1.98,8000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1102,1606.HK,2016-07-11 01:43:11.935459+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1103,1606.HK,2016-07-11 01:43:19.306881+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1104,1606.HK,2016-07-11 01:44:16.551219+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1105,1606.HK,2016-07-11 01:45:30.939575+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1106,1606.HK,2016-07-11 01:47:28.699672+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1107,1606.HK,2016-07-11 01:48:50.867601+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1108,1606.HK,2016-07-11 01:48:57.279989+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1109,1606.HK,2016-07-11 01:49:18.651772+00:00,1.98,2000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1110,1606.HK,2016-07-11 01:49:22.536524+00:00,1.98,4000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1111,1606.HK,2016-07-11 01:49:26.451745+00:00,1.98,4000,1.9989,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1112,1606.HK,2016-07-11 01:49:39.252111+00:00,1.98,2000,1.9986,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1113,1606.HK,2016-07-11 01:54:54.856541+00:00,1.97,2000,1.9983,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1114,1606.HK,2016-07-11 01:54:59.723832+00:00,1.96,30000,1.9981,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1115,1606.HK,2016-07-11 01:59:23.876124+00:00,1.96,6000,1.9981,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1116,1606.HK,2016-07-11 01:59:23.876754+00:00,1.96,2000,1.9981,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1117,1606.HK,2016-07-11 02:02:12.096768+00:00,1.95,2000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1118,1606.HK,2016-07-11 02:03:54.649053+00:00,1.96,2000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1119,1606.HK,2016-07-11 02:08:36.429302+00:00,1.95,2000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1120,1606.HK,2016-07-11 02:11:15.228587+00:00,1.95,4000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1121,1606.HK,2016-07-11 02:11:15.620448+00:00,1.96,2000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1122,1606.HK,2016-07-11 02:13:09.000974+00:00,1.96,4000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1123,1606.HK,2016-07-11 02:13:37.429162+00:00,1.96,12000,1.998,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1124,1606.HK,2016-07-11 02:13:38.580789+00:00,1.96,22000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1125,1606.HK,2016-07-11 02:13:48.441271+00:00,1.96,2000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1126,1606.HK,2016-07-11 02:13:48.501821+00:00,1.96,14000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1127,1606.HK,2016-07-11 02:14:26.365483+00:00,1.95,2000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1128,1606.HK,2016-07-11 02:16:54.457150+00:00,1.95,12000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1129,1606.HK,2016-07-11 02:20:43.609838+00:00,1.96,24000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1130,1606.HK,2016-07-11 02:20:53.297083+00:00,1.96,6000,1.9979,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1131,1606.HK,2016-07-11 02:24:47.861803+00:00,1.95,2000,1.9978,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1132,1606.HK,2016-07-11 02:25:21.629623+00:00,1.95,320000,1.9976,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1133,1606.HK,2016-07-11 02:25:37.925526+00:00,1.95,2000,1.9973,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1134,1606.HK,2016-07-11 02:29:38.973577+00:00,1.95,3558000,1.9957,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1135,1606.HK,2016-07-11 02:29:38.973660+00:00,1.95,8000,1.9957,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1136,1606.HK,2016-07-11 02:29:39.050104+00:00,1.94,646000,1.9953,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1137,1606.HK,2016-07-11 02:44:38.486822+00:00,1.94,80000,1.9952,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1138,1606.HK,2016-07-11 02:45:39.838423+00:00,1.94,2000,1.9952,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1139,1606.HK,2016-07-11 02:46:21.414918+00:00,1.94,4000,1.9951,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1140,1606.HK,2016-07-11 02:46:21.415459+00:00,1.93,1000000,1.9945,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1141,1606.HK,2016-07-11 02:46:21.459452+00:00,1.93,12000,1.9939,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1142,1606.HK,2016-07-11 02:47:42.775377+00:00,1.92,2000,1.9938,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1143,1606.HK,2016-07-11 02:49:13.751071+00:00,1.91,500000,1.9934,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1144,1606.HK,2016-07-11 02:49:13.751147+00:00,1.9,10000,1.9895,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1145,1606.HK,2016-07-11 02:49:13.751147+00:00,1.9,10000,1.988,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1146,1606.HK,2016-07-11 02:49:13.751840+00:00,1.9,710000,1.9845,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1147,1606.HK,2016-07-11 02:49:34.951070+00:00,1.9,10000,1.9845,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1148,1606.HK,2016-07-11 02:52:02.106611+00:00,1.89,2000,1.9844,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1149,1606.HK,2016-07-11 02:53:22.135262+00:00,1.89,10000,1.9844,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1150,1606.HK,2016-07-11 02:54:30.615315+00:00,1.9,100000,1.9843,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1151,1606.HK,2016-07-11 03:04:19.975577+00:00,1.9,40000,1.9841,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1152,1606.HK,2016-07-11 03:11:36.055855+00:00,1.9,30000,1.984,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1153,1606.HK,2016-07-11 03:14:40.328596+00:00,1.9,8000,1.984,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1154,1606.HK,2016-07-11 03:21:26.981342+00:00,1.9,20000,1.9839,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1155,1606.HK,2016-07-11 03:22:08.784777+00:00,1.9,2000,1.9837,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1156,1606.HK,2016-07-11 03:30:19.365210+00:00,1.9,20000,1.9835,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1157,1606.HK,2016-07-11 03:31:52.177566+00:00,1.89,220000,1.9829,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1158,1606.HK,2016-07-11 03:36:30.802724+00:00,1.9,28000,1.9829,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1159,1606.HK,2016-07-11 03:37:31.185315+00:00,1.9,100000,1.9828,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1160,1606.HK,2016-07-11 03:38:38.574285+00:00,1.9,20000,1.9828,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1161,1606.HK,2016-07-11 03:48:05.478185+00:00,1.89,6000,1.9827,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1162,1606.HK,2016-07-11 03:50:00.371486+00:00,1.89,10000,1.9827,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1163,1606.HK,2016-07-11 05:04:49.539905+00:00,1.89,6000,1.9816,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1164,1606.HK,2016-07-11 05:04:49.539905+00:00,1.89,494000,1.9812,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1165,1606.HK,2016-07-11 05:04:54.818346+00:00,1.89,30000,1.9809,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1166,1606.HK,2016-07-11 05:04:55.226488+00:00,1.89,4000,1.9808,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1167,1606.HK,2016-07-11 05:04:56.422363+00:00,1.89,100000,1.9806,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1168,1606.HK,2016-07-11 05:09:38.138686+00:00,1.89,14000,1.9804,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1169,1606.HK,2016-07-11 05:14:39.255443+00:00,1.89,20000,1.9804,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1170,1606.HK,2016-07-11 05:17:38.859651+00:00,1.88,2000,1.9804,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1171,1606.HK,2016-07-11 05:37:34.296160+00:00,1.89,10000,1.9796,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1172,1606.HK,2016-07-11 05:39:08.352737+00:00,1.88,500000,1.9792,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1173,1606.HK,2016-07-11 05:39:08.352737+00:00,1.88,2000,1.9792,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1174,1606.HK,2016-07-11 05:39:08.352805+00:00,1.88,20000,1.9791,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1175,1606.HK,2016-07-11 05:39:57.212898+00:00,1.87,496000,1.9785,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1176,1606.HK,2016-07-11 05:41:24.320534+00:00,1.88,20000,1.9785,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1177,1606.HK,2016-07-11 05:44:03.640876+00:00,1.88,20000,1.9782,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1178,1606.HK,2016-07-11 06:01:09.005544+00:00,1.88,2000,1.9781,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1179,1606.HK,2016-07-11 06:14:39.338579+00:00,1.88,12000,1.9772,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1180,1606.HK,2016-07-11 06:15:08.494263+00:00,1.88,10000,1.9771,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1181,1606.HK,2016-07-11 06:17:57.667095+00:00,1.88,16000,1.9771,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1182,1606.HK,2016-07-11 06:19:14.914939+00:00,1.88,4000,1.977,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1183,1606.HK,2016-07-11 06:24:11.906982+00:00,1.87,88000,1.9769,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1184,1606.HK,2016-07-11 06:24:11.907858+00:00,1.87,418000,1.9765,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1185,1606.HK,2016-07-11 06:24:11.947861+00:00,1.87,52000,1.9763,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1186,1606.HK,2016-07-11 06:26:02.199281+00:00,1.86,332000,1.9753,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1187,1606.HK,2016-07-11 06:28:29.519819+00:00,1.86,10000,1.9745,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1188,1606.HK,2016-07-11 06:29:53.732456+00:00,1.86,20000,1.9745,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1189,1606.HK,2016-07-11 06:29:57.783967+00:00,1.85,4000,1.9744,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1190,1606.HK,2016-07-11 06:31:10.683318+00:00,1.85,20000,1.9701,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1191,1606.HK,2016-07-11 06:31:10.687230+00:00,1.85,16000,1.97,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1192,1606.HK,2016-07-11 06:40:32.983928+00:00,1.85,500000,1.9685,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1193,1606.HK,2016-07-11 06:43:20.889113+00:00,1.85,50000,1.9683,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1194,1606.HK,2016-07-11 06:45:02.696602+00:00,1.86,50000,1.9675,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1195,1606.HK,2016-07-11 06:46:22.332212+00:00,1.86,2000,1.9675,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1196,1606.HK,2016-07-11 06:48:51.340886+00:00,1.85,10000,1.9671,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1197,1606.HK,2016-07-11 06:50:10.716510+00:00,1.86,38000,1.967,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1198,1606.HK,2016-07-11 06:50:29.176552+00:00,1.86,20000,1.967,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1199,1606.HK,2016-07-11 06:53:00.414044+00:00,1.86,96000,1.9666,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1200,1606.HK,2016-07-11 06:55:03.385462+00:00,1.87,154000,1.9665,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1201,1606.HK,2016-07-11 06:55:05.597597+00:00,1.87,74000,1.9663,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1202,1606.HK,2016-07-11 06:55:09.649835+00:00,1.86,114000,1.9662,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1203,1606.HK,2016-07-11 06:56:00.464855+00:00,1.87,100000,1.9658,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1204,1606.HK,2016-07-11 06:56:13.292627+00:00,1.87,30000,1.9655,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1205,1606.HK,2016-07-11 06:56:22.885297+00:00,1.88,2000,1.9655,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1206,1606.HK,2016-07-11 06:57:17.409539+00:00,1.87,16000,1.9654,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1207,1606.HK,2016-07-11 07:17:09.674808+00:00,1.86,30000,1.9651,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1208,1606.HK,2016-07-11 07:17:17.838240+00:00,1.86,10000,1.9649,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1209,1606.HK,2016-07-11 07:17:47.669875+00:00,1.86,36000,1.9648,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1210,1606.HK,2016-07-11 07:20:07.258108+00:00,1.85,30000,1.9644,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1211,1606.HK,2016-07-11 07:22:23.786947+00:00,1.85,500000,1.9639,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
